Order ID,Customer ID,Customer Email,Order Time,Delivery Time,Delivery Address,Customer Availability,Delivery Status,Traffic Condition,Weather Condition
1681,C061,customerC061@gmail.com,44:42.5,44:42.5,"86 Pine St, City, Country",7:00-9:00,Success,Low,Sunny
1682,C054,customerC054@gmail.com,44:42.5,44:42.5,"223 Elm St, City, Country",7:00-10:00,Success,Low,Sunny
1683,C039,customerC039@gmail.com,44:42.5,44:42.5,"960 Elm St, City, Country",3:00-6:00,Success,Low,Sunny
1684,C091,customerC091@gmail.com,44:42.5,44:42.5,"31 Oak St, City, Country",21:00-25:00,Success,Low,Cloudy
1685,C074,customerC074@gmail.com,44:42.5,44:42.5,"988 Maple St, City, Country",7:00-11:00,Success,Medium,Sunny
1686,C090,customerC090@gmail.com,44:42.5,44:42.5,"192 Elm St, City, Country",4:00-6:00,Success,Medium,Sunny
1687,C019,customerC019@gmail.com,44:42.5,44:42.5,"424 Oak St, City, Country",12:00-14:00,Success,Medium,Sunny
1688,C039,customerC039@gmail.com,44:42.5,44:42.5,"940 Pine St, City, Country",17:00-19:00,Success,Low,Sunny
1689,C067,customerC067@gmail.com,44:42.5,44:42.5,"446 Main St, City, Country",18:00-21:00,Success,Medium,Sunny
1690,C045,customerC045@gmail.com,44:42.5,44:42.5,"65 Elm St, City, Country",20:00-24:00,Success,Low,Cloudy
1691,C013,customerC013@gmail.com,44:42.5,44:42.5,"825 Elm St, City, Country",14:00-17:00,Success,Low,Sunny
1692,C092,customerC092@gmail.com,44:42.5,44:42.5,"181 Elm St, City, Country",2:00-5:00,Success,Low,Cloudy
1693,C058,customerC058@gmail.com,44:42.5,44:42.5,"777 Maple St, City, Country",19:00-23:00,Success,Medium,Sunny
1694,C020,customerC020@gmail.com,44:42.5,44:42.5,"89 Elm St, City, Country",8:00-11:00,Success,Low,Cloudy
1695,C092,customerC092@gmail.com,44:42.5,44:42.5,"371 Pine St, City, Country",20:00-24:00,Success,Low,Sunny
1696,C072,customerC072@gmail.com,44:42.5,44:42.5,"936 Main St, City, Country",3:00-6:00,Failed,Low,Sunny
1697,C061,customerC061@gmail.com,44:42.5,44:42.5,"399 Elm St, City, Country",8:00-11:00,Success,Medium,Sunny
1698,C039,customerC039@gmail.com,44:42.5,44:42.5,"271 Maple St, City, Country",16:00-19:00,Success,Medium,Cloudy
1699,C001,customerC001@gmail.com,44:42.5,44:42.5,"849 Main St, City, Country",3:00-5:00,Success,Low,Rainy
1700,C003,customerC003@gmail.com,44:42.5,44:42.5,"40 Pine St, City, Country",23:00-27:00,Success,Low,Sunny
1701,C077,customerC077@gmail.com,44:42.5,44:42.5,"218 Oak St, City, Country",17:00-19:00,Success,Low,Sunny
1702,C092,customerC092@gmail.com,44:42.5,44:42.5,"981 Elm St, City, Country",14:00-16:00,Success,Medium,Rainy
1703,C062,customerC062@gmail.com,44:42.5,44:42.5,"845 Main St, City, Country",12:00-16:00,Success,Low,Sunny
1704,C063,customerC063@gmail.com,44:42.5,44:42.5,"447 Pine St, City, Country",22:00-25:00,Failed,Medium,Sunny
1705,C025,customerC025@gmail.com,44:42.5,44:42.5,"428 Oak St, City, Country",10:00-14:00,Success,Low,Sunny
1706,C056,customerC056@gmail.com,44:42.5,44:42.5,"444 Main St, City, Country",18:00-21:00,Success,Medium,Sunny
1707,C033,customerC033@gmail.com,44:42.5,44:42.5,"227 Elm St, City, Country",8:00-10:00,Success,Low,Cloudy
1708,C038,customerC038@gmail.com,44:42.5,44:42.5,"912 Pine St, City, Country",18:00-21:00,Success,Low,Cloudy
1709,C006,customerC006@gmail.com,44:42.5,44:42.5,"187 Main St, City, Country",13:00-16:00,Failed,Low,Sunny
1710,C058,customerC058@gmail.com,44:42.5,44:42.5,"224 Maple St, City, Country",7:00-10:00,Success,Low,Sunny
1711,C044,customerC044@gmail.com,44:42.5,44:42.5,"877 Main St, City, Country",13:00-17:00,Success,Low,Cloudy
1712,C045,customerC045@gmail.com,44:42.5,44:42.5,"229 Oak St, City, Country",25:00-27:00,Success,Medium,Sunny
1713,C032,customerC032@gmail.com,44:42.5,44:42.5,"589 Main St, City, Country",10:00-13:00,Success,Low,Cloudy
1714,C045,customerC045@gmail.com,44:42.5,44:42.5,"188 Elm St, City, Country",24:00-27:00,Success,Medium,Sunny
1715,C061,customerC061@gmail.com,44:42.5,44:42.5,"270 Pine St, City, Country",16:00-19:00,Success,Medium,Sunny
1716,C047,customerC047@gmail.com,44:42.5,44:42.5,"551 Main St, City, Country",10:00-12:00,Success,Low,Rainy
1717,C021,customerC021@gmail.com,44:42.5,44:42.5,"845 Oak St, City, Country",14:00-17:00,Success,Medium,Sunny
1718,C080,customerC080@gmail.com,44:42.5,44:42.5,"486 Pine St, City, Country",24:00-28:00,Success,Medium,Sunny
1719,C085,customerC085@gmail.com,44:42.5,44:42.5,"53 Oak St, City, Country",7:00-10:00,Success,Low,Sunny
1720,C075,customerC075@gmail.com,44:42.5,44:42.5,"412 Oak St, City, Country",15:00-18:00,Failed,Medium,Sunny
1721,C036,customerC036@gmail.com,44:42.5,44:42.5,"237 Elm St, City, Country",14:00-16:00,Success,Low,Sunny
1722,C099,customerC099@gmail.com,44:42.5,44:42.5,"720 Maple St, City, Country",2:00-5:00,Success,Low,Rainy
1723,C019,customerC019@gmail.com,44:42.5,44:42.5,"422 Main St, City, Country",12:00-15:00,Success,Medium,Cloudy
1724,C020,customerC020@gmail.com,44:42.5,44:42.5,"6 Oak St, City, Country",25:00-27:00,Success,Low,Sunny
1725,C057,customerC057@gmail.com,44:42.5,44:42.5,"906 Oak St, City, Country",3:00-6:00,Success,Low,Sunny
1726,C018,customerC018@gmail.com,44:42.5,44:42.5,"768 Oak St, City, Country",15:00-19:00,Failed,Low,Sunny
1727,C047,customerC047@gmail.com,44:42.5,44:42.5,"76 Main St, City, Country",17:00-20:00,Success,Medium,Sunny
1728,C049,customerC049@gmail.com,44:42.5,44:42.5,"827 Maple St, City, Country",16:00-20:00,Success,High,Sunny
1729,C014,customerC014@gmail.com,44:42.5,44:42.5,"255 Maple St, City, Country",21:00-24:00,Success,Low,Cloudy
1730,C015,customerC015@gmail.com,44:42.5,44:42.5,"702 Pine St, City, Country",22:00-25:00,Success,Medium,Sunny
1731,C031,customerC031@gmail.com,44:42.5,44:42.5,"345 Main St, City, Country",12:00-15:00,Failed,High,Cloudy
1732,C001,customerC001@gmail.com,44:42.5,44:42.5,"287 Maple St, City, Country",18:00-21:00,Success,Low,Sunny
1733,C054,customerC054@gmail.com,44:42.5,44:42.5,"762 Pine St, City, Country",24:00-28:00,Failed,Low,Sunny
1734,C003,customerC003@gmail.com,44:42.5,44:42.5,"487 Pine St, City, Country",25:00-27:00,Success,Medium,Sunny
1735,C016,customerC016@gmail.com,44:42.5,44:42.5,"525 Maple St, City, Country",22:00-25:00,Failed,Medium,Sunny
1736,C087,customerC087@gmail.com,44:42.5,44:42.5,"639 Elm St, City, Country",3:00-6:00,Success,Medium,Sunny
1737,C057,customerC057@gmail.com,44:42.5,44:42.5,"626 Main St, City, Country",5:00-8:00,Success,Low,Rainy
1738,C075,customerC075@gmail.com,44:42.5,44:42.5,"276 Pine St, City, Country",19:00-21:00,Success,Low,Sunny
1739,C012,customerC012@gmail.com,44:42.5,44:42.5,"717 Main St, City, Country",15:00-18:00,Success,Low,Rainy
1740,C074,customerC074@gmail.com,44:42.5,44:42.5,"950 Pine St, City, Country",6:00-9:00,Success,Low,Sunny
1741,C096,customerC096@gmail.com,44:42.5,44:42.5,"481 Main St, City, Country",8:00-11:00,Success,Low,Rainy
1742,C016,customerC016@gmail.com,44:42.5,44:42.5,"911 Maple St, City, Country",20:00-22:00,Success,Medium,Sunny
1743,C072,customerC072@gmail.com,44:42.5,44:42.5,"273 Elm St, City, Country",19:00-22:00,Success,Low,Rainy
1744,C076,customerC076@gmail.com,44:42.5,44:42.5,"328 Elm St, City, Country",19:00-21:00,Success,Medium,Sunny
1745,C024,customerC024@gmail.com,44:42.5,44:42.5,"731 Maple St, City, Country",18:00-22:00,Success,Low,Cloudy
1746,C028,customerC028@gmail.com,44:42.5,44:42.5,"279 Oak St, City, Country",4:00-8:00,Success,Low,Rainy
1747,C008,customerC008@gmail.com,44:42.5,44:42.5,"474 Oak St, City, Country",11:00-14:00,Success,Low,Sunny
1748,C092,customerC092@gmail.com,44:42.5,44:42.5,"781 Maple St, City, Country",24:00-27:00,Success,Low,Sunny
1749,C036,customerC036@gmail.com,44:42.5,44:42.5,"497 Pine St, City, Country",11:00-14:00,Success,Low,Sunny
1750,C090,customerC090@gmail.com,44:42.5,44:42.5,"473 Maple St, City, Country",10:00-13:00,Success,High,Rainy
1751,C008,customerC008@gmail.com,44:42.5,44:42.5,"272 Elm St, City, Country",21:00-24:00,Failed,Medium,Sunny
1752,C058,customerC058@gmail.com,44:42.5,44:42.5,"758 Elm St, City, Country",11:00-13:00,Success,Low,Sunny
1753,C060,customerC060@gmail.com,44:42.5,44:42.5,"511 Main St, City, Country",25:00-27:00,Success,Low,Sunny
1754,C050,customerC050@gmail.com,44:42.5,44:42.5,"286 Maple St, City, Country",4:00-6:00,Success,High,Sunny
1755,C028,customerC028@gmail.com,44:42.5,44:42.5,"608 Elm St, City, Country",10:00-13:00,Success,Low,Cloudy
1756,C092,customerC092@gmail.com,44:42.5,44:42.5,"733 Elm St, City, Country",13:00-16:00,Success,Low,Sunny
1757,C041,customerC041@gmail.com,44:42.5,44:42.5,"781 Oak St, City, Country",2:00-5:00,Success,Low,Sunny
1758,C064,customerC064@gmail.com,44:42.5,44:42.5,"981 Maple St, City, Country",3:00-5:00,Success,High,Rainy
1759,C027,customerC027@gmail.com,44:42.5,44:42.5,"624 Main St, City, Country",6:00-8:00,Success,Low,Sunny
1760,C063,customerC063@gmail.com,44:42.5,44:42.5,"936 Oak St, City, Country",11:00-14:00,Success,Low,Sunny
1761,C017,customerC017@gmail.com,44:42.5,44:42.5,"628 Main St, City, Country",13:00-15:00,Success,High,Sunny
1762,C073,customerC073@gmail.com,44:42.5,44:42.5,"180 Elm St, City, Country",14:00-17:00,Success,Low,Sunny
1763,C033,customerC033@gmail.com,44:42.5,44:42.5,"364 Maple St, City, Country",21:00-24:00,Success,Low,Sunny
1764,C084,customerC084@gmail.com,44:42.5,44:42.5,"471 Pine St, City, Country",19:00-22:00,Success,Low,Cloudy
1765,C077,customerC077@gmail.com,44:42.5,44:42.5,"926 Main St, City, Country",15:00-18:00,Failed,Medium,Sunny
1766,C092,customerC092@gmail.com,44:42.5,44:42.5,"825 Pine St, City, Country",3:00-6:00,Success,Low,Sunny
1767,C029,customerC029@gmail.com,44:42.5,44:42.5,"649 Main St, City, Country",21:00-25:00,Success,High,Sunny
1768,C013,customerC013@gmail.com,44:42.5,44:42.5,"44 Oak St, City, Country",11:00-14:00,Success,Medium,Sunny
1769,C046,customerC046@gmail.com,44:42.5,44:42.5,"843 Elm St, City, Country",19:00-21:00,Failed,Low,Cloudy
1770,C035,customerC035@gmail.com,44:42.5,44:42.5,"720 Main St, City, Country",21:00-25:00,Failed,High,Sunny
1771,C006,customerC006@gmail.com,44:42.5,44:42.5,"800 Pine St, City, Country",12:00-15:00,Success,Low,Sunny
1772,C082,customerC082@gmail.com,44:42.5,44:42.5,"481 Maple St, City, Country",21:00-24:00,Success,Low,Sunny
1773,C069,customerC069@gmail.com,44:42.5,44:42.5,"974 Main St, City, Country",14:00-17:00,Success,Low,Sunny
1774,C047,customerC047@gmail.com,44:42.5,44:42.5,"953 Oak St, City, Country",24:00-27:00,Success,Low,Sunny
1775,C025,customerC025@gmail.com,44:42.5,44:42.5,"190 Pine St, City, Country",23:00-25:00,Success,Low,Sunny
1776,C066,customerC066@gmail.com,44:42.5,44:42.5,"321 Oak St, City, Country",21:00-25:00,Failed,Low,Sunny
1777,C010,customerC010@gmail.com,44:42.5,44:42.5,"232 Elm St, City, Country",14:00-18:00,Success,Low,Cloudy
1778,C056,customerC056@gmail.com,44:42.5,44:42.5,"702 Oak St, City, Country",20:00-24:00,Success,Medium,Sunny
1779,C030,customerC030@gmail.com,44:42.5,44:42.5,"139 Oak St, City, Country",4:00-7:00,Success,Low,Cloudy
1780,C005,customerC005@gmail.com,44:42.5,44:42.5,"863 Main St, City, Country",2:00-5:00,Success,High,Cloudy
1781,C033,customerC033@gmail.com,44:42.5,44:42.5,"481 Elm St, City, Country",20:00-23:00,Success,Low,Sunny
1782,C065,customerC065@gmail.com,44:42.5,44:42.5,"733 Maple St, City, Country",23:00-26:00,Success,Low,Sunny
1783,C018,customerC018@gmail.com,44:42.5,44:42.5,"853 Elm St, City, Country",22:00-24:00,Failed,Low,Sunny
1784,C096,customerC096@gmail.com,44:42.5,44:42.5,"614 Maple St, City, Country",16:00-19:00,Failed,Low,Sunny
1785,C049,customerC049@gmail.com,44:42.5,44:42.5,"493 Oak St, City, Country",3:00-6:00,Success,Low,Cloudy
1786,C011,customerC011@gmail.com,44:42.5,44:42.5,"822 Main St, City, Country",23:00-27:00,Success,Medium,Sunny
1787,C085,customerC085@gmail.com,44:42.5,44:42.5,"945 Oak St, City, Country",8:00-10:00,Success,High,Sunny
1788,C026,customerC026@gmail.com,44:42.5,44:42.5,"371 Oak St, City, Country",23:00-26:00,Success,High,Sunny
1789,C063,customerC063@gmail.com,44:42.5,44:42.5,"856 Main St, City, Country",10:00-13:00,Success,Low,Sunny
1790,C089,customerC089@gmail.com,44:42.5,44:42.5,"149 Oak St, City, Country",6:00-10:00,Success,Medium,Sunny
1791,C086,customerC086@gmail.com,44:42.5,44:42.5,"450 Oak St, City, Country",2:00-4:00,Failed,Low,Cloudy
1792,C059,customerC059@gmail.com,44:42.5,44:42.5,"871 Pine St, City, Country",22:00-25:00,Success,Low,Sunny
1793,C027,customerC027@gmail.com,44:42.5,44:42.5,"273 Oak St, City, Country",6:00-9:00,Success,Medium,Cloudy
1794,C049,customerC049@gmail.com,44:42.5,44:42.5,"184 Pine St, City, Country",2:00-6:00,Success,Medium,Sunny
1795,C077,customerC077@gmail.com,44:42.5,44:42.5,"962 Maple St, City, Country",11:00-15:00,Success,Low,Sunny
1796,C033,customerC033@gmail.com,44:42.5,44:42.5,"371 Pine St, City, Country",3:00-6:00,Success,Low,Sunny
1797,C098,customerC098@gmail.com,44:42.5,44:42.5,"580 Elm St, City, Country",9:00-11:00,Success,Low,Sunny
1798,C099,customerC099@gmail.com,44:42.5,44:42.5,"177 Oak St, City, Country",7:00-10:00,Success,Medium,Sunny
1799,C001,customerC001@gmail.com,44:42.5,44:42.5,"676 Elm St, City, Country",24:00-28:00,Success,Low,Cloudy
1800,C021,customerC021@gmail.com,44:42.5,44:42.5,"269 Pine St, City, Country",15:00-18:00,Success,High,Cloudy
1801,C055,customerC055@gmail.com,44:42.5,44:42.5,"570 Main St, City, Country",14:00-17:00,Success,Low,Sunny
1802,C006,customerC006@gmail.com,44:42.5,44:42.5,"105 Pine St, City, Country",5:00-8:00,Success,Low,Sunny
1803,C092,customerC092@gmail.com,44:42.5,44:42.5,"247 Pine St, City, Country",18:00-22:00,Success,Low,Sunny
1804,C081,customerC081@gmail.com,44:42.5,44:42.5,"494 Oak St, City, Country",5:00-8:00,Success,Low,Cloudy
1805,C069,customerC069@gmail.com,44:42.5,44:42.5,"186 Pine St, City, Country",16:00-20:00,Success,Low,Sunny
1806,C095,customerC095@gmail.com,44:42.5,44:42.5,"355 Oak St, City, Country",12:00-16:00,Success,Medium,Rainy
1807,C005,customerC005@gmail.com,44:42.5,44:42.5,"796 Main St, City, Country",21:00-23:00,Failed,Medium,Sunny
1808,C003,customerC003@gmail.com,44:42.5,44:42.5,"938 Elm St, City, Country",2:00-4:00,Success,High,Sunny
1809,C053,customerC053@gmail.com,44:42.5,44:42.5,"816 Main St, City, Country",16:00-19:00,Success,Medium,Rainy
1810,C023,customerC023@gmail.com,44:42.5,44:42.5,"447 Pine St, City, Country",9:00-12:00,Failed,Medium,Sunny
1811,C053,customerC053@gmail.com,44:42.5,44:42.5,"968 Elm St, City, Country",6:00-10:00,Success,Low,Sunny
1812,C037,customerC037@gmail.com,44:42.5,44:42.5,"900 Pine St, City, Country",9:00-11:00,Success,Medium,Sunny
1813,C074,customerC074@gmail.com,44:42.5,44:42.5,"923 Main St, City, Country",4:00-8:00,Success,Low,Sunny
1814,C074,customerC074@gmail.com,44:42.5,44:42.5,"367 Pine St, City, Country",4:00-7:00,Failed,Low,Sunny
1815,C083,customerC083@gmail.com,44:42.5,44:42.5,"287 Maple St, City, Country",7:00-11:00,Failed,Low,Sunny
1816,C017,customerC017@gmail.com,44:42.5,44:42.5,"537 Elm St, City, Country",22:00-26:00,Success,Low,Cloudy
1817,C085,customerC085@gmail.com,44:42.5,44:42.5,"579 Elm St, City, Country",11:00-13:00,Success,Low,Sunny
1818,C078,customerC078@gmail.com,44:42.5,44:42.5,"920 Elm St, City, Country",21:00-24:00,Success,High,Rainy
1819,C073,customerC073@gmail.com,44:42.5,44:42.5,"73 Elm St, City, Country",8:00-11:00,Failed,Low,Sunny
1820,C001,customerC001@gmail.com,44:42.5,44:42.5,"916 Elm St, City, Country",17:00-19:00,Failed,Low,Sunny
1821,C051,customerC051@gmail.com,44:42.5,44:42.5,"211 Oak St, City, Country",9:00-11:00,Success,Low,Sunny
1822,C045,customerC045@gmail.com,44:42.5,44:42.5,"152 Maple St, City, Country",14:00-17:00,Success,Low,Sunny
1823,C077,customerC077@gmail.com,44:42.5,44:42.5,"195 Elm St, City, Country",4:00-7:00,Success,Low,Sunny
1824,C004,customerC004@gmail.com,44:42.5,44:42.5,"283 Main St, City, Country",10:00-14:00,Success,Low,Rainy
1825,C062,customerC062@gmail.com,44:42.5,44:42.5,"271 Oak St, City, Country",2:00-5:00,Success,Low,Sunny
1826,C065,customerC065@gmail.com,44:42.5,44:42.5,"460 Main St, City, Country",8:00-10:00,Success,Low,Sunny
1827,C032,customerC032@gmail.com,44:42.5,44:42.5,"693 Pine St, City, Country",19:00-23:00,Success,Medium,Sunny
1828,C034,customerC034@gmail.com,44:42.5,44:42.5,"282 Elm St, City, Country",17:00-20:00,Success,Medium,Cloudy
1829,C092,customerC092@gmail.com,44:42.5,44:42.5,"983 Elm St, City, Country",8:00-11:00,Failed,Low,Cloudy
1830,C095,customerC095@gmail.com,44:42.5,44:42.5,"852 Pine St, City, Country",24:00-27:00,Success,Low,Sunny
1831,C072,customerC072@gmail.com,44:42.5,44:42.5,"471 Pine St, City, Country",5:00-9:00,Success,Low,Sunny
1832,C039,customerC039@gmail.com,44:42.5,44:42.5,"87 Main St, City, Country",2:00-4:00,Success,Medium,Sunny
1833,C026,customerC026@gmail.com,44:42.5,44:42.5,"246 Main St, City, Country",17:00-21:00,Failed,Low,Sunny
1834,C034,customerC034@gmail.com,44:42.5,44:42.5,"578 Oak St, City, Country",7:00-10:00,Success,Low,Sunny
1835,C054,customerC054@gmail.com,44:42.5,44:42.5,"378 Maple St, City, Country",24:00-27:00,Success,Medium,Sunny
1836,C003,customerC003@gmail.com,44:42.5,44:42.5,"985 Pine St, City, Country",18:00-22:00,Success,Low,Sunny
1837,C050,customerC050@gmail.com,44:42.5,44:42.5,"433 Pine St, City, Country",14:00-17:00,Success,Low,Sunny
1838,C012,customerC012@gmail.com,44:42.5,44:42.5,"726 Maple St, City, Country",18:00-21:00,Success,Low,Sunny
1839,C065,customerC065@gmail.com,44:42.5,44:42.5,"446 Maple St, City, Country",10:00-13:00,Success,High,Rainy
1840,C054,customerC054@gmail.com,44:42.5,44:42.5,"481 Pine St, City, Country",1:00-4:00,Failed,Medium,Rainy
1841,C005,customerC005@gmail.com,44:42.5,44:42.5,"294 Maple St, City, Country",19:00-21:00,Success,Medium,Sunny
1842,C094,customerC094@gmail.com,44:42.5,44:42.5,"143 Elm St, City, Country",22:00-26:00,Success,Low,Sunny
1843,C094,customerC094@gmail.com,44:42.5,44:42.5,"250 Pine St, City, Country",12:00-16:00,Success,Low,Sunny
1844,C057,customerC057@gmail.com,44:42.5,44:42.5,"975 Main St, City, Country",9:00-11:00,Success,High,Sunny
1845,C017,customerC017@gmail.com,44:42.5,44:42.5,"789 Main St, City, Country",20:00-23:00,Success,High,Cloudy
1846,C047,customerC047@gmail.com,44:42.5,44:42.5,"890 Maple St, City, Country",8:00-11:00,Success,Low,Sunny
1847,C023,customerC023@gmail.com,44:42.5,44:42.5,"70 Main St, City, Country",2:00-6:00,Success,Medium,Cloudy
1848,C079,customerC079@gmail.com,44:42.5,44:42.5,"875 Pine St, City, Country",2:00-6:00,Success,Low,Rainy
1849,C085,customerC085@gmail.com,44:42.5,44:42.5,"303 Pine St, City, Country",11:00-14:00,Success,Low,Sunny
1850,C014,customerC014@gmail.com,44:42.5,44:42.5,"91 Elm St, City, Country",8:00-11:00,Success,Medium,Sunny
1851,C066,customerC066@gmail.com,44:42.5,44:42.5,"661 Pine St, City, Country",18:00-22:00,Success,Low,Sunny
1852,C075,customerC075@gmail.com,44:42.5,44:42.5,"739 Oak St, City, Country",3:00-6:00,Failed,High,Sunny
1853,C051,customerC051@gmail.com,44:42.5,44:42.5,"552 Elm St, City, Country",7:00-9:00,Success,Low,Sunny
1854,C038,customerC038@gmail.com,44:42.5,44:42.5,"138 Main St, City, Country",25:00-27:00,Success,Low,Sunny
1855,C064,customerC064@gmail.com,44:42.5,44:42.5,"180 Main St, City, Country",4:00-6:00,Success,High,Cloudy
1856,C098,customerC098@gmail.com,44:42.5,44:42.5,"712 Oak St, City, Country",12:00-16:00,Success,High,Sunny
1857,C038,customerC038@gmail.com,44:42.5,44:42.5,"573 Maple St, City, Country",15:00-17:00,Success,Low,Sunny
1858,C050,customerC050@gmail.com,44:42.5,44:42.5,"890 Maple St, City, Country",9:00-12:00,Success,Low,Sunny
1859,C098,customerC098@gmail.com,44:42.5,44:42.5,"693 Maple St, City, Country",1:00-4:00,Success,Medium,Sunny
1860,C082,customerC082@gmail.com,44:42.5,44:42.5,"56 Oak St, City, Country",22:00-25:00,Success,Low,Sunny
1861,C030,customerC030@gmail.com,44:42.6,44:42.6,"237 Maple St, City, Country",16:00-18:00,Success,High,Cloudy
1862,C079,customerC079@gmail.com,44:42.6,44:42.6,"197 Main St, City, Country",2:00-5:00,Success,High,Sunny
1863,C091,customerC091@gmail.com,44:42.6,44:42.6,"571 Elm St, City, Country",8:00-10:00,Success,Low,Sunny
1864,C051,customerC051@gmail.com,44:42.6,44:42.6,"449 Pine St, City, Country",25:00-27:00,Success,Low,Sunny
1865,C063,customerC063@gmail.com,44:42.6,44:42.6,"819 Oak St, City, Country",13:00-17:00,Success,Low,Sunny
1866,C098,customerC098@gmail.com,44:42.6,44:42.6,"988 Pine St, City, Country",15:00-18:00,Success,High,Cloudy
1867,C052,customerC052@gmail.com,44:42.6,44:42.6,"844 Elm St, City, Country",17:00-19:00,Success,Low,Sunny
1868,C038,customerC038@gmail.com,44:42.6,44:42.6,"717 Oak St, City, Country",15:00-18:00,Success,Low,Cloudy
1869,C097,customerC097@gmail.com,44:42.6,44:42.6,"968 Maple St, City, Country",8:00-12:00,Success,Low,Sunny
1870,C088,customerC088@gmail.com,44:42.6,44:42.6,"893 Pine St, City, Country",22:00-26:00,Success,Low,Sunny
1871,C079,customerC079@gmail.com,44:42.6,44:42.6,"890 Main St, City, Country",17:00-21:00,Success,Low,Sunny
1872,C030,customerC030@gmail.com,44:42.6,44:42.6,"615 Elm St, City, Country",5:00-9:00,Success,Low,Sunny
1873,C051,customerC051@gmail.com,44:42.6,44:42.6,"981 Elm St, City, Country",9:00-13:00,Failed,High,Sunny
1874,C081,customerC081@gmail.com,44:42.6,44:42.6,"247 Pine St, City, Country",10:00-12:00,Success,High,Cloudy
1875,C005,customerC005@gmail.com,44:42.6,44:42.6,"857 Pine St, City, Country",19:00-21:00,Success,Medium,Sunny
1876,C029,customerC029@gmail.com,44:42.6,44:42.6,"897 Maple St, City, Country",2:00-5:00,Success,Low,Sunny
1877,C004,customerC004@gmail.com,44:42.6,44:42.6,"111 Main St, City, Country",10:00-13:00,Success,Low,Sunny
1878,C010,customerC010@gmail.com,44:42.6,44:42.6,"833 Main St, City, Country",5:00-7:00,Success,Medium,Sunny
1879,C056,customerC056@gmail.com,44:42.6,44:42.6,"191 Elm St, City, Country",19:00-22:00,Success,Low,Sunny
1880,C017,customerC017@gmail.com,44:42.6,44:42.6,"694 Elm St, City, Country",9:00-12:00,Success,High,Sunny
1881,C074,customerC074@gmail.com,44:42.6,44:42.6,"405 Main St, City, Country",1:00-5:00,Success,Medium,Sunny
1882,C017,customerC017@gmail.com,44:42.6,44:42.6,"22 Oak St, City, Country",20:00-22:00,Success,Low,Sunny
1883,C084,customerC084@gmail.com,44:42.6,44:42.6,"208 Main St, City, Country",15:00-17:00,Success,High,Sunny
1884,C088,customerC088@gmail.com,44:42.6,44:42.6,"529 Elm St, City, Country",21:00-24:00,Success,High,Sunny
1885,C069,customerC069@gmail.com,44:42.6,44:42.6,"653 Main St, City, Country",12:00-15:00,Success,Low,Sunny
1886,C034,customerC034@gmail.com,44:42.6,44:42.6,"166 Main St, City, Country",4:00-7:00,Success,Low,Sunny
1887,C006,customerC006@gmail.com,44:42.6,44:42.6,"496 Maple St, City, Country",25:00-28:00,Success,Low,Rainy
1888,C053,customerC053@gmail.com,44:42.6,44:42.6,"774 Oak St, City, Country",20:00-24:00,Success,Low,Sunny
1889,C066,customerC066@gmail.com,44:42.6,44:42.6,"366 Maple St, City, Country",23:00-27:00,Success,Low,Sunny
1890,C077,customerC077@gmail.com,44:42.6,44:42.6,"655 Maple St, City, Country",9:00-12:00,Success,Low,Sunny
1891,C043,customerC043@gmail.com,44:42.6,44:42.6,"795 Maple St, City, Country",9:00-11:00,Success,High,Sunny
1892,C075,customerC075@gmail.com,44:42.6,44:42.6,"753 Maple St, City, Country",23:00-26:00,Success,Low,Cloudy
1893,C023,customerC023@gmail.com,44:42.6,44:42.6,"675 Pine St, City, Country",10:00-13:00,Success,Low,Sunny
1894,C055,customerC055@gmail.com,44:42.6,44:42.6,"6 Maple St, City, Country",9:00-11:00,Success,Medium,Rainy
1895,C080,customerC080@gmail.com,44:42.6,44:42.6,"982 Elm St, City, Country",1:00-4:00,Success,Low,Cloudy
1896,C095,customerC095@gmail.com,44:42.6,44:42.6,"817 Main St, City, Country",7:00-9:00,Success,Medium,Sunny
1897,C075,customerC075@gmail.com,44:42.6,44:42.6,"930 Elm St, City, Country",22:00-25:00,Success,Low,Sunny
1898,C016,customerC016@gmail.com,44:42.6,44:42.6,"815 Maple St, City, Country",7:00-10:00,Success,Low,Sunny
1899,C008,customerC008@gmail.com,44:42.6,44:42.6,"986 Pine St, City, Country",5:00-9:00,Success,Low,Sunny
1900,C004,customerC004@gmail.com,44:42.6,44:42.6,"390 Oak St, City, Country",7:00-11:00,Success,Medium,Sunny
1901,C004,customerC004@gmail.com,44:42.6,44:42.6,"448 Elm St, City, Country",22:00-26:00,Success,Low,Sunny
1902,C056,customerC056@gmail.com,44:42.6,44:42.6,"146 Pine St, City, Country",7:00-11:00,Success,Medium,Sunny
1903,C025,customerC025@gmail.com,44:42.6,44:42.6,"785 Main St, City, Country",6:00-8:00,Success,Low,Sunny
1904,C067,customerC067@gmail.com,44:42.6,44:42.6,"526 Maple St, City, Country",5:00-8:00,Success,Low,Sunny
1905,C096,customerC096@gmail.com,44:42.6,44:42.6,"903 Pine St, City, Country",24:00-26:00,Failed,Low,Cloudy
1906,C067,customerC067@gmail.com,44:42.6,44:42.6,"887 Oak St, City, Country",16:00-19:00,Success,High,Sunny
1907,C027,customerC027@gmail.com,44:42.6,44:42.6,"575 Oak St, City, Country",10:00-13:00,Success,High,Cloudy
